,class,conversation
3738,일반 대화,헐 ㅜㅜ 근데 이거 안 하면 계속 안 하는 거 같더라글쵸/뭔가 하기는 해야 하는데 책도 읽고 싶어요 ㅋㅋ/요새 어휘가 딸리는 듯한 느낌
3739,일반 대화,이번에 터키에 대형산불 났다며응 맞아ㅠㅠ 나도 그 뉴스 봤어.
3740,일반 대화,도수가 높은 양주를 좋아해?아니 나는 부드러운 술을 더 좋아해
3741,일반 대화,축구할 때 포지션이 어디야?나는 다 뛰는데 미드필드를 제일 좋아해
3742,일반 대화,"그치, 근데 만약 총기 소지가 가능 했다면 큰일 났을 것 같아외국은 항상 무슨 일을 하든 대범한 거 같아 CCTV도 다 있는데 어떻게..."
3743,일반 대화,이 치킨은 그럴 가치가 있다고^^ 생각해볼게
3744,일반 대화,주말 부부가 늘어나는 이유가 뭘까?아무래도 일자리 쉽게 구하기 힘들어서 그런거 아닐까?
3745,일반 대화,그래 그러면 3판 2선승으로 나랑 내기하자!결국은 농구 말고 피시방 가게 생겼군 ㅋㅋ
3746,일반 대화,어떤 걸 모른다는 말이야?나는 어릴 때 엄마가 미국에 살라고 했는데 무서워서 울었었어
3747,일반 대화,나는 몰랐는데 세계적으로 미스코리아 대회가 있는 거더라?미스코리아 대회 없어지지 않았나?
3748,일반 대화,응 휴대폰만 가지고 다니면 결제든 신분인증이든 다 가능해지겠네그렇지 하하 부모님 폰에도 설정해드려야겠다
3749,일반 대화,응 밥 먹을 시간만 되면 오는 고양이인데 ㅋㅋ 아빠가 사료 사오셨어!아 길 고양이구나 귀엽겠다 ㅋㅋ/아나 봐
3750,일반 대화,투썸 쿠앤크 말고 다른 거 말하나?야야 초코딸기 그게 국룰이지
3751,일반 대화,이제야 좀 환절기 같다.맞아 이제까진 좀 여름 같았어.
3752,일반 대화,대중교통 오래 타면 노이즈캔슬링이 생각보다 유용해.나한테 꼭 필요한 기능이네.
3753,일반 대화,자세히는 모르는데 주휴수당을 못받아서 나간대그렇구나 그럼 넌 어떻게 할 거야?
3754,일반 대화,"힘들지만 그래도 보면 얼마나 사랑스러운지 몰라.그건 그래, 너네 집 고양이 진짜 예쁘게 생겼어."
3755,일반 대화,그리고 내가 좋아하는 유튜버와 소통할 수 있는 기회도 훨씬 많아서 좋아맞아 연예인과 소통하기는 힘든데 유튜버들은 소통을 많이 해줘
3756,일반 대화,도대체 뭘 하신다니...?골프치러 다니신다더라구...
3757,일반 대화,하하 오호 반도체도 다양해서 한번 잘 알아보룜옹옹 하하 산업은 전공에 맞추고 직무를 경영지원쪽으로 할까 바
3758,일반 대화,그래도 일할 때 엄청 아프더니 집 오니까 좀 괜찮은 거 있지 ㅋㅋ원래 집이 가장 편하지 ㅠㅠ/집에 있으면 다 괜찮아짐
3759,일반 대화,케로로 노래도좋음 ㅋㅋ그 타이푼이 부른거? ㅋㅋ
3760,일반 대화,종류 엄청 많아서 맨날 사기 바빴지ㅋㅋ 맞아 진짜 추억이다 추억 ㅋㅋ
3761,일반 대화,완전 더워 ㅠㅠ 휴가 맞춰서 가서 여름에만 다녀왔었어거의 휴가는 여름이니까 어쩔 수 있나
3762,일반 대화,한국적인 것이 세계적이라고 하잖아.본 적 없는 특이한 거라서 그럴까?
3763,일반 대화,라라랜드 뭐가 재밌어서 또 본 거야?분위기가 너무 좋아 노래도 좋고
3764,일반 대화,잠을 많이자서 그런지 안졸려ㅋㅋ 나는 가끔 졸리던데
3765,일반 대화,나도 검색해봤었음 ㅋㅋ 자기 무슨 뜻이 따로 있는 줄 알고 ㅋㅋ뭔가 음성지원되는거같다 ㅋㅋ 표정이랑 다들 궁금한겅 비슷하고만
3766,일반 대화,그럼 세금도 다 시민들이 내나요?유럽은 혜택이 좋을것같은데요
3767,일반 대화,나 요즘 생리통이 너무 심해 ㅜ난 두달에 한 번씩 심하더라 ㅜㅜ
3768,일반 대화,좀빜 ㅋㅋ 난 무서워 좀비그래  ? 그럼 담에같이하자/같이하면 재밌을거야/글고 바니바니 ? 그 맵도 재밌더라
3769,일반 대화,"요즘은 PC방 시설이 정말 잘 되어있는 것 같아맞아, 게임을 하러 들어갔는데 즐길 거리가 많아서 정말 좋더라"
3770,일반 대화,너희 아파트 주위에 편의점 있어?아파트 안에 입점 되어 있어 왜?
3771,일반 대화,그러니까 ㅋㅋ 온갖 깨끗한 척은 다 했었다고 하더래진짜 속이려고 작정을 한 거네?/주변에서도 몰랐대?
3772,일반 대화,기사 보니까 사이판 여행이 열렸대 추석에  300명 간다네어어 맞어 나도 아까 기사 봤어
3773,일반 대화,요즘 알바 어때나 카페 알바 9월까지만 하기로 했어
3774,일반 대화,너무 작아오 동지인걸?/우리 집 두 개 합쳐보자 하하
3775,일반 대화,맞아 ㅠㅠ 항상 무슨 일이든 스트레스 안 받는 게 중요해돈도 중요하지만 스트레스 안 받고 일하는 게 제일 중요한 것 같아
3776,일반 대화,손이 섬섬옥수이면 좋아해?아니 난 너무 섬섬옥수도 별로야 ㅋㅋ
3777,일반 대화,고등학교때니까 뭐 알바하기 바빴을거고ㅋㅋ 맞지
3778,일반 대화,응응 그리고 메탈슬러그도 재미있어나도 메탈슬러그 좋아해
3779,일반 대화,응 이번에 새로 공개됐더라.누가 성우 맡으셨대?
3780,일반 대화,응 GG는 Good Game 의 약자야.지는 사람이 말하는 거구나.
3781,일반 대화,10분도 안 걸려 엄청 빠르지우와 아침잠 더 잘 수 있겠네?
3782,일반 대화,너를 그만큼 생각해 준다는거네맞아 그래서 나도 그 사람한테 맞는 사람이 되고싶어
3783,일반 대화,아ㅏ너무배고프다 밥 먹었오?나 오늘 밥 학식 먹을거양
3784,일반 대화,그러니까 30년 다니셨는데 ...와... 진짜 회사에 배신감과 모멸감 어쩔거야...
3785,일반 대화,얼른 사전 예약 성공해서 폰 받고 싶다!웅웅 나랑 같은 색으로다가 질러버려!
3786,일반 대화,응 코로나 때문에 식사 없는 결혼식이라고 하더라.그러면 청첩장 줄 때라도 대접해야하는 거 아닌가?
3787,일반 대화,맞아. 손흥민은 정말 좋은 재능인 것 같아.맞아. 나도 그렇게 생각해.
3788,일반 대화,고맙다 친구야 우리 만나면 운동도 하자!그래 코로나 항상 조심해 !
3789,일반 대화,그 사람도 죄책감 심한게 글에서 나타나더라고안타깝다... 잘해주고 싶어서 데리고 나간거였을텐데...
3790,일반 대화,응 맞아 휴가 다 잘라버려 사단장이 ㅋㅋ와 ㅡㅡ 너무 심하다 왜 짤라 휴가를 ㅠㅠ
3791,일반 대화,그래서 방금 지하철 놓쳤어.다음 열차는 언제 오는데?
3792,일반 대화,4월이어도 좀 쌀쌀하지 않았어?그리고 또 좀 더울 때도 갔다 왔어
3793,일반 대화,예전에 나 생방 맨날봤거든방송인들은 다 그래
3794,일반 대화,근데 차가 없잖아 ㅠㅠ혼잔 드라이브못하지 운전수 데리구 ㅜㅜ
3795,일반 대화,와 진짜 머리도 띵해 ㅋㅋ오늘 저녁엔 파스 붙이고 자야겠다
3796,일반 대화,뭐 잔소리 하시는건 이해가 가지만 인정은 하셨음 좋겠다 본인이 잔소리꾼인거근데 그런분들은 끝까지 모르시더라 하하
3797,일반 대화,맞아. 그래도 박수칠때 떠나서 다행이지.맞아. 할만큼 했으니까 됐어.
3798,일반 대화,오 대단하다 난 아직 다 못 봤어그런 액션 장르 좋아해?
3799,일반 대화,주위에 있을까 봐 무섭다 무서워...내 말이... 진짜 무서워 진짜... 항상 조심해야 해 ㅠㅠ
3800,일반 대화,거북이 수명이 100년 이상이래나도 알고 있어. 강아지는 얼마나 되려나?
3801,일반 대화,스벅 가봐야지!하 나도 좀 이따 오빠랑 데이트하고 가봐야겠다 ㅋㅋ
3802,일반 대화,오빠 요즘 로코가 보고싶당하하 오 로코 별로 안조아했자나
3803,일반 대화,나중에 언제? 9월 말에?아니 그냥 하고싶을때 해야지
3804,일반 대화,ㅋㅋ 근데 비싸;얼마인데?
3805,일반 대화,친구랑 놀러 간다 하고 클럽 갔어! ㅋㅋ야 지금 나이가 몇인데 클럽을 가 ㅡㅡ 재미없어
3806,일반 대화,언니는 누가 제일 좋아?오늘 볼꺼야 진짜 난 셋쇼마루
3807,일반 대화,맞아 ㅋㅋ 그리고 하루 종일 일하면 근육이 굳어서 스트레칭 꼭 해줘야 돼진짜 어깨가 너무 아파 요즘 ㅋㅋ 스포츠마사지받고싶다
3808,일반 대화,더러워... 학생이 발견해서 부모님한테 말했나 봐헐 그래서 그 교사는 안 짤렸고?
3809,일반 대화,중국이 핵무기 탑재 가능한 미사일을 실험했대정말? 그거 좀 위험하다는 생각이 드는걸
3810,일반 대화,저번에 갔을때 거기서 당근케익 먹었는데 진짜 맛있었어ㅠㅠ아 벌써 먹어봤어? 개궁금 나 네이버지도로 뭐뭐 파는지 보고올게 ㅋㅋ
3811,일반 대화,나 침 한 번도 안 맞아 봤는데 그거 아파?그냥 잠깐 따끔하는것만 참으면 돼 하하
3812,일반 대화,집에서 사랑받아야 밖에서도 무시당하지 않는 것 같아맞아 그 사람 행동에서 은연중에 보이는 것 같아
3813,일반 대화,너무 힘들대강아지가 아파해서 우는거야? 아니면 말을 안 들어서?
3814,일반 대화,응 ㅋㅋ 부모님이 아시는 분이 계셔가지고!그러면 저렴하게 다녀올 수 있는거야?
3815,일반 대화,가상화폐에 대해 조금 알아?개념 정도만 알아
3816,일반 대화,친구 먹는다고 하면 먹어야지 ㅠㅠ응 양도 그렇고 안에서 못 먹으니깐 친구랑 말해봐 ㅠ
3817,일반 대화,난 국어 과목 좋아했거든.내가 글 읽는 걸 안 좋아해서 그런가.
3818,일반 대화,응 ㅋㅋ 남아도 보관도 괜찮고 부담이 적어카페도 이벤트 다른걸로 해주면 더 좋을텐데
3819,일반 대화,"작년에 입었던 옷들을 보니까 너무 많아서 어느 정도 정리해서 버려야 할 것 같아.나도 너무 낡은 옷들도 있고, 이제 안 입는 옷도 있어서 정리하려고 했는데."
3820,일반 대화,그 정도는 날 수도 있다고진짜 어이없어/이게 나이가 꼭 많거나 건강이 안 좋았다거나 하는 게 없이 랜덤으로 부작용 일어나는 기분이야
3821,일반 대화,맞아맞아 스트릿 댄스 출신이래배틀 프로그램이 그런 것 같아ㅠㅠ
3822,일반 대화,과자 먹으면 살 찌고 비만은 성인병의 근원이잖아알겠어 그럼 조금씩 줄일게
3823,일반 대화,방금 문 앞에 소리 나서 나가보니 택배 아저씨네...무슨 택배 시켰어? ㅋㅋ 옷?
3824,일반 대화,뭘 많이 잡아 오시니?갑오징어 무늬오징어 문어 두 종류
3825,일반 대화,아 근데 먹방 보면 배고파그러라고 보는 거지 ㅋㅋ 너는 예능이나 드라마 즐겨 봐?
3826,일반 대화,보통 한 개를 다 써갈 쯤에는 유통기한이 항상 지나 있어...안그래도 그렇게 조금씩 쓰는데 그렇게 많이 사댔으니
3827,일반 대화,근데 상대가 보험을 못 부르게 하는거야.그게 무슨 말도 안 되는 소리야?
3828,일반 대화,ㅋㅋ 그래도 폰 살 때 카메라 기능 보는 내 자신카메라 쓰지도 못하는 거 비싸게 사서 뭐하노
3829,일반 대화,다음날 강아지 미용가는거근데 다른애들은 울렁거리진 않았대
3830,일반 대화,"회사 생활할 때, 초보가 오거나 하면 일을 알려주는 방식이 있었어?아하 그거라면 나는 일단 그 초보인 분이 아무것도 모를 것을 가정하고/이미지나 문서에 일의 처음부터 끝까지 다 적어서 일단 보내는 편이야"
3831,일반 대화,아마 경비로 모은 돈 남을 거야그럼 그때 나누면 되니까~
3832,일반 대화,그럴까? 난 영어 유튜브 봤는데오 그거도 좋은데 리스닝만 좋을 듯?
3833,일반 대화,그리고 아역배우들도 엄청 연기를 잘해오 진짜? 나는 주연배우들 나오는 거 밖에 안 봐서 나중에 기회되면 봐야겠다!
3834,일반 대화,웅 ㅋㅋ 겨루기도 하고 대회 나가고 싶으면 도와준다 던대 ㅋㅋㅋㅋ 대회 ㅋㅋ 아이고 선수를 만들어 주실라구;
3835,일반 대화,오 나도 좋아해! 하나를 꼽으라면 센과 치히로의 모험!오언니! 저 그거 백번봤어요/코코 아세요?
3836,일반 대화,맞아 그래서 보증금 너무 높아서 월세로 절대 못가ㅠ맞아 보증금 주는 돈이라고 하지만 월세 또 나가야 되는거잖아
3837,일반 대화,디저트하면 마카롱밖에 생각안남그냥 뭐 그냥 빵들
3838,일반 대화,아니 ㅠㅠ 오늘 일때문에 못먹었어헉 배고프겠다 ㅠㅠ 일 끝나고 뭐라도 먹어야겠네
3839,일반 대화,너 게임 중독이야.나 게임 중독 아니야.
3840,일반 대화,너 그랜드체이스말고 다른 게임은 안해?응 난 좋아하는 게임 하나만 하는 편이라서 ㅋㅋ/그거 망하면 이제 또 게임 안할지도...
3841,일반 대화,그래서 담엔 꼭 하와이 갈거야 하하 코로나만 풀리면 ㅎ;오 하와이 가본 적 있어?
3842,일반 대화,그래서 뭐 선택의 여지가 없잖아 직접한대 ㅋㅋ그치 나같아도 직접한다.../ㅋㅋ
3843,일반 대화,하긴 아무나 못 하는 일이긴 해내가 가는 가게 추천해 줄게./디자인도 세련되고 서비스도 좋아
3844,일반 대화,"나는 친구랑 밖에서 먹기로 했어~외식 좋지, 너도 메뉴는 아직 안 정했니?"
3845,일반 대화,토트넘 손흥민 알지?모르면 간첩 아니야?
3846,일반 대화,내일 하는 날이네! 가비 볼 수 있다악마의 스타성이라는 말이 정말 딱이야./그러네! 연휴동안 못봐서 기다려진다
3847,일반 대화,그치 2위는 디아블로2!그거 우리 어렸을 때 게임 아니야?
3848,일반 대화,나 오늘 산책하다 엄청 귀여운 웰시코기 봤어.웰시코기 정말 귀엽지.
3849,일반 대화,응 이불은 그게 편하더라맞아 집에서는 말리기 힘드니까
3850,일반 대화,어떻게 딱 저렇게 생기냐방송봤는데 아직도 그대로임
3851,일반 대화,요즘 환경문제 진짜 심각하지 않아?맞아 ㅋㅋ 쓰레기도 많고 미세 플라스틱도 그렇고 ㅜㅜ
3852,일반 대화,아니 진주에 왜 자라 안 생김... ㅠㅠ내말ㅇㅣ ㅠㅠ근데 생겨도 막상 금방 철수할듯
3853,일반 대화,응 그런데 너무 좁아서 활용도가 적잖아응 그렇긴하지. 그런데 옥상은 갑자기 왜?
3854,일반 대화,곱슬이고 부시시하고 얇아머리 묶어서 잘 몰랐어
3855,일반 대화,맞아ㅠㅠ우리라도 일상생활에서 할 수 있는것들을 하자응 ㅠㅠ 그래야겠다
3856,일반 대화,고양이는 특성상 그런거도 있지만 애초에 하면 안된대근데 강아지 종류는 되게 한정적임 ㅋㅋ
3857,일반 대화,다들 외모에 대해 자신감이 생기나봐ㅋㅋ 그럴지도 몰라/심심하니까 연애하고 싶어하는 친구들도 많아
3858,일반 대화,난 서울에 있을 때도 눈을 못 봤다...엥 그럴 수가 있나?
3859,일반 대화,나도 어제 만난 애들 족구 얘기함아니 뭔 군대에서도 족구만 했는지 만날 때마다 그 얘기임
3860,일반 대화,공포영화는 계속 봤던거 보기엔 힘들지 않아?그냥 공포영화는 아니고 스릴러겸 전쟁의 아픔을 그린... 영화.../ㅋㅋ 너는 혹시 어떤 영화를 소장하고 있니
3861,일반 대화,와... 그렇구나... 난 근데 자리요 할때 한번도 비켜준적 없어 ㅋㅋㅋㅋ 멋지다
3862,일반 대화,진짜 화장이 배우고 싶으면그러면 차라리 샵에 가는 게 조아
3863,일반 대화,이거 말하는 거 같아!근데 진짜 매너없는 사람 많지
3864,일반 대화,몸 움직이는 거도 싫고억지로라도 시켜서 건강하게
3865,일반 대화,영어 회화... 외국인이랑 프리토킹해헐 대박... 너 영어 잘해?
3866,일반 대화,오늘 일기에 적어두고 자야겠다아버지에게 전해드려
3867,일반 대화,그거 다닌 게 다야?웅 딱히 배우고 싶은 게 없었거든 너는?
